Id,SalePrice
1575,211418.95693215664
1576,231608.66996436683
1577,174053.55918504074
1578,154849.10873634092
1579,145051.30162364044
1580,193973.84408372088
1581,149870.95069439252
1582,130093.67925493926
1583,287005.41557586443
1584,217655.78855734252
1585,141163.69086741933
1586,91577.92733689808
1587,114574.32734253514
1588,144089.70604351317
1589,118329.69494726975
1590,145236.55612799327
1591,100067.77449729599
1592,128711.66853241884
1593,132861.71593619706
1594,145872.5144803715
1595,120021.6354116695
1596,212652.93066229936
1597,181657.0916523365
1598,198799.53285653383
1599,176192.86836636413
1600,172273.330257576
1601,80170.33312652203
1602,128661.83977920366
1603,102244.81001136165
1604,224589.3127693894
1605,245074.5286549856
1606,173939.78373268584
1607,199995.9045154591
1608,203942.02627085082
1609,175645.05369181145
1610,149469.40740308253
1611,149631.61239217932
1612,163298.75801672452
1613,165533.2091496639
1614,123634.44240127616
1615,99227.82729933388
1616,91813.87621657623
1617,104561.78886697974
1618,128533.30168259416
1619,141826.67712507644
1620,175150.266161396
1621,145674.0175865822
1622,140889.6412739414
1623,247980.81618504983
1624,203039.1074254905
1625,129772.99075770921
1626,175616.0047297846
1627,184259.3581386784
1628,269573.3453220414
1629,180013.6139237542
1630,311842.09134044056
1631,201330.0920466765
1632,220626.68049958957
1633,171577.43147346258
1634,179756.80949526568
1635,172106.71654724897
1636,155744.99608946516
1637,188236.46113362012
1638,210295.84621025829
1639,189140.52629498678
1640,263998.06590953533
1641,186094.46599361685
1642,209082.85920774122
1643,216418.771622488
1644,218022.35204087896
1645,198717.12230966295
1646,162533.55967458003
1647,170753.12284297624
1648,134480.859617013
1649,135602.62712154698
1650,122764.56719845602
1651,128485.79053352193
1652,114140.64142306389
1653,116401.02606336726
1654,148348.3505338323
1655,143669.0784546186
1656,146142.08717899994
1657,149432.5064433385
1658,146641.76464028822
1659,128790.96666724261
1660,153645.70635148388
1661,391712.9375193185
1662,345502.38716535026
1663,314499.921089688
1664,454778.9479633249
1665,266342.540951671
1666,286270.5414528447
1667,326528.6832209971
1668,281419.77958628745
1669,258230.02266838
1670,292745.45842734544
1671,234782.76464801113
1672,377664.093874688
1673,272913.85545988707
1674,233531.17246833834
1675,177267.2718511696
1676,174987.63238664405
1677,200022.16940909284
1678,413302.34368862945
1679,312292.2307540875
1680,269603.93510708003
1681,218717.8971232487
1682,263927.1489518707
1683,175668.0171309033
1684,182646.1297973997
1685,169231.01892074023
1686,164269.2890359128
1687,172236.60843583778
1688,188832.44547091538
1689,191152.46723465738
1690,188965.49251987966
1691,179181.6184087297
1692,250589.6350129969
1693,169125.04783199978
1694,175532.20773701547
1695,169407.67618856646
1696,266407.62448068947
1697,174127.25725651038
1698,330986.3122791404
1699,277065.03688451863
1700,226308.43730662818
1701,254768.9270609534
1702,238643.84772584712
1703,235802.2347941811
1704,258107.67664767982
1705,210070.8960845203
1706,381214.8844348091
1707,185610.49630367607
1708,187076.837448151
1709,251960.2468337844
1710,204577.73283590065
1711,241753.47071912582
1712,232764.81737755335
1713,238606.44587145385
1714,203602.86432906464
1715,191553.1665888111
1716,180028.45271470933
1717,170436.2533683429
1718,138970.00895687382
1719,196314.03404087495
1720,225021.61808592864
1721,173774.46006309002
1722,133000.24151414228
1723,156784.9560137856
1724,196077.43323999192
1725,225607.89373028956
1726,177082.89887647473
1727,158995.40540827488
1728,179160.68842884465
1729,166022.87918941453
1730,177529.69372061276
1731,127146.58893339564
1732,130564.10764582893
1733,120450.35493254941
1734,125123.13988276373
1735,134526.91205780228
1736,117609.1826116462
1737,318992.2466986923
1738,226150.54513417883
1739,269343.83975571976
1740,185300.36358727355
1741,169279.32858161614
1742,157267.74973376762
1743,168796.22647339932
1744,272265.4987617769
1745,203764.163844317
1746,228379.04472836174
1747,222953.4720965061
1748,232539.67602769402
1749,152200.93285609756
1750,148384.73226819158
1751,249194.0050105767
1752,120411.26631847244
1753,154120.21052841353
1754,211856.4003515154
1755,170271.52531527766
1756,125592.56900952979
1757,121064.42249363149
1758,145697.13280542244
1759,169546.43529326844
1760,160320.73747979378
1761,158795.03233767123
1762,176812.998136732
1763,175093.5023049675
1764,119067.44836564228
1765,184553.96490130175
1766,183860.94151429355
1767,225475.60832059372
1768,138377.55478906064
1769,181235.56757380447
1770,150696.16435708175
1771,127878.98161439237
1772,135447.7123010547
1773,127436.23813469539
1774,158297.60050554154
1775,139197.50752532916
1776,129947.09806733136
1777,114835.98876532624
1778,140021.5283492088
1779,117508.49068207963
1780,187660.81196017005
1781,130051.65981432347
1782,93134.97874091256
1783,147778.63155975842
1784,110817.36563033772
1785,122752.21413155142
1786,161658.61975755513
1787,177656.92628013075
1788,73897.22125294087
1789,118474.691552486
1790,89362.77820857667
1791,215687.11267824285
1792,160798.73748063602
1793,148476.1034836391
1794,159922.30490885852
1795,139377.7717399481
1796,130372.29040107218
1797,142430.84320221737
1798,121254.09735303523
1799,115329.83200747403
1800,122416.62687965223
1801,134326.94300267298
1802,162465.2868053342
1803,160129.52650225515
1804,143642.58517579924
1805,143071.68070021507
1806,141177.91592724953
1807,159070.33714382345
1808,139026.7476531811
1809,127717.41888963692
1810,142260.83460223614
1811,111850.37833269201
1812,114527.48817424261
1813,131278.48292150322
1814,104100.36164150994
1815,73564.7974424441
1816,110966.5220870367
1817,117907.05052755962
1818,154925.58138631412
1819,134363.53994435095
1820,80731.3718244797
1821,131390.34869667937
1822,161527.84201231683
1823,75283.56745279224
1824,137905.17189354086
1825,135551.14189417698
1826,108850.94552939618
1827,116549.15106856383
1828,136401.615485046
1829,144591.69406104894
1830,154613.64261848418
1831,176677.3737036482
1832,112970.59093257827
1833,150607.6929744006
1834,136358.85203562147
1835,148943.18112234946
1836,142749.01201757067
1837,99001.90406206706
1838,141660.46513788035
1839,106664.53949724468
1840,143437.45677419755
1841,140158.12903526876
1842,108453.90258135568
1843,138797.92792893134
1844,141001.62276793332
1845,150822.09821205455
1846,155526.82124986188
1847,162335.56152957506
1848,69171.40123912864
1849,122629.9512734419
1850,124584.14001747205
1851,155699.58039053966
1852,129381.15693618704
1853,125839.65961497305
1854,170891.1096302346
1855,162655.81940284322
1856,212843.73662130747
1857,163135.70085776373
1858,160812.56296984985
1859,132424.3967040955
1860,156491.43666848453
1861,131699.22816358897
1862,314649.7470280066
1863,305629.61244754115
1864,305732.7145919304
1865,279136.47143916634
1866,280248.6466167222
1867,223943.03279508496
1868,265468.64925851
1869,191989.37288359745
1870,214975.07483698346
1871,227501.26430911658
1872,169708.37267799943
1873,221470.0628342813
1874,146357.8041913001
1875,202213.83360711636
1876,190208.1691428221
1877,202307.3270287256
1878,199331.2181486589
1879,130136.89354938515
1880,137947.51335051854
1881,234095.12593595858
1882,245203.72107712502
1883,188556.24564810682
1884,202823.74870162827
1885,231213.55219212442
1886,256849.3058537264
1887,200133.77725330362
1888,255128.87463771758
1889,167791.2655320213
1890,127124.52429822178
1891,143969.89336178993
1892,105309.93813305491
1893,137636.2581218922
1894,138601.35457264472
1895,146673.57029546707
1896,133292.11459771986
1897,124271.79685010867
1898,127986.27358183778
1899,151187.55569589013
1900,150216.6665342465
1901,159320.85038570582
1902,139531.4894756949
1903,209765.7215506761
1904,131810.49154403497
1905,179259.52684030024
1906,162208.15806881612
1907,197981.64079753598
1908,129022.35425357557
1909,140531.42571035688
1910,134627.89058055944
1911,201090.37331369036
1912,300012.9411815436
1913,162337.74918358095
1914,93460.57886335508
1915,224284.95360666132
1916,81448.51224352758
1917,248788.26874078266
1918,146561.8149972705
1919,180390.95990703412
1920,171054.2476305727
1921,325812.5130561267
1922,270442.2508707704
1923,220703.8433776086
1924,210852.3893279788
1925,204722.8361837825
1926,317628.8884956752
1927,136015.2920015748
1928,160718.93819840712
1929,127796.80836230188
1930,136795.8908436962
1931,144598.45646374396
1932,144931.2665746441
1933,169173.83106911514
1934,179079.30502285514
1935,167193.66375037664
1936,177618.85989497634
1937,182352.76072678607
1938,164374.4135276989
1939,220695.00195954638
1940,177719.0860369588
1941,178146.16842831142
1942,181391.48177235323
1943,189327.56875485685
1944,283209.12260561885
1945,299786.8622305228
1946,165503.30526471636
1947,256054.73442570388
1948,180736.83958485682
1949,223969.1138208497
1950,188421.28743609827
1951,255433.14128527843
1952,219332.81289030073
1953,166252.83976134914
1954,205649.45734540303
1955,141128.58859940522
1956,338268.8048579635
1957,167083.67126292922
1958,287570.881398444
1959,153088.04234678872
1960,116386.91012521746
1961,124703.17086559712
1962,113736.89600864978
1963,119983.57365786502
1964,114812.54077187809
1965,144805.5706179904
1966,145107.12253410846
1967,245579.66124727915
1968,342916.27261765895
1969,307681.00630491774
1970,373377.56292049144
1971,416451.8663134683
1972,323329.9139602873
1973,244284.52460824398
1974,281964.7694258951
1975,427552.6913114744
1976,245760.24504501105
1977,321812.82748655573
1978,316999.0701974169
1979,281020.635093771
1980,190310.47402577655
1981,284763.25662613095
1982,204610.24147969342
1983,194318.79491645962
1984,166502.38660765847
1985,203563.88809842372
1986,207701.07747351914
1987,167248.49378293986
1988,170202.10749933196
1989,191357.05645305576
1990,205667.69310599926
1991,200396.38421708325
1992,206412.78699368247
1993,174901.82995405927
1994,240061.92959706337
1995,186774.04099514615
1996,237638.97333674642
1997,280012.2210715269
1998,288967.296812235
1999,237908.79286711736
2000,291855.9027475561
2001,240573.4769611239
2002,229853.68394226965
2003,243293.00653997285
2004,248493.43557649787
2005,214044.3426939148
2006,197880.31655517366
2007,235711.90217281846
2008,181786.21918798328
2009,180885.51961186036
2010,191713.63637316454
2011,148675.10510112523
2012,170549.76678078226
2013,168868.68194167738
2014,175184.291708876
2015,193506.7582154495
2016,179985.82034733106
2017,187805.82438483307
2018,125912.99981960219
2019,140380.03043127456
2020,123035.05391003669
2021,114008.56399045596
2022,185375.00555224356
2023,154022.3533734548
2024,245974.64422771518
2025,328844.66019356647
2026,162179.5175161978
2027,145971.42022012235
2028,161457.06024582902
2029,155347.8809320075
2030,235683.25772225272
2031,213011.65699161537
2032,219375.60202730485
2033,227336.02125821158
2034,160148.07760258517
2035,208484.0905627105
2036,187602.62431605475
2037,190471.89425143233
2038,279141.60384453705
2039,198152.89431674912
2040,317315.4409085466
2041,260091.14706966424
2042,197296.16438961253
2043,173986.8525219355
2044,187192.9752154277
2045,208483.69133066718
2046,157389.70438523177
2047,148173.34485675857
2048,140349.627165933
2049,160895.74782789577
2050,186128.56640457822
2051,109516.40081433044
2052,134486.1016239555
2053,144506.23928000635
2054,99467.25191871535
2055,153340.01257242178
2056,146004.40386342097
2057,120174.4487578923
2058,208154.69194555486
2059,134620.79999114666
2060,164560.20109970192
2061,184752.65906454623
2062,130258.14195031488
2063,117833.68252800516
2064,137553.419918615
2065,127252.23159779012
2066,176834.51803958407
2067,130948.59652974072
2068,163077.4894563181
2069,100565.98046636474
2070,122186.77594515783
2071,103389.00626169368
2072,155873.7567668454
2073,140922.64964141048
2074,187755.15573885603
2075,150601.0410074928
2076,128634.1241134559
2077,136084.7105469617
2078,122263.78789874566
2079,144750.7782726604
2080,129826.30023717205
2081,134198.37023608512
2082,142292.51172738045
2083,145681.93301203442
2084,115288.35818838546
2085,122502.90686434663
2086,142621.76144611914
2087,143750.41419627555
2088,118489.50422838946
2089,95301.7802295759
2090,140140.18017998378
2091,117941.22955800491
2092,136833.58459772688
2093,135372.82316358926
2094,129562.11778422233
2095,161343.76622352097
2096,102371.57654081547
2097,112693.52875293484
2098,156347.42449309805
2099,76183.2172017994
2100,100407.66585285564
2101,135893.65116541824
2102,147273.68883459058
2103,114656.20757979041
2104,162437.07729672652
2105,130189.10208994815
2106,85948.70426792913
2107,217218.1391028433
2108,124836.53955631037
2109,119940.72362887638
2110,131716.47943876957
2111,158773.3231518757
2112,137820.57223464156
2113,128492.01621451514
2114,135318.2506420837
2115,160926.44177901457
2116,127344.86482230102
2117,153161.35093972308
2118,128693.94096419991
2119,120585.06706300536
2120,126702.31680355058
2121,110387.88059180346
2122,109495.21901893921
2123,105078.12233050412
2124,178061.7833025781
2125,145676.79461437472
2126,152244.4277427268
2127,171802.03418907328
2128,137107.22425222478
2129,117731.93854546713
2130,147591.43110537
2131,172743.43093041796
2132,131482.0328557234
2133,136978.46507301004
2134,132620.03134156732
2135,119929.00793499342
2136,89162.4770445848
2137,125906.5047711322
2138,141305.17153939905
2139,158457.18660131824
2140,141146.8829271487
2141,154055.6248949665
2142,125705.83513118951
2143,139343.29335676756
2144,132372.29921198753
2145,140384.2850241324
2146,170267.8158422841
2147,161762.86704006806
2148,147473.46240510268
2149,150587.677315921
2150,215024.4131040305
2151,129502.08223580636
2152,169627.72175436994
2153,163964.3951257173
2154,117613.78894083425
2155,152072.61543578576
2156,254183.00016402526
2157,216608.64243772568
2158,223467.42706243313
2159,205629.80354762802
2160,178486.29770868112
2161,233725.63166004757
2162,380065.02940821066
2163,294895.715033923
2164,231060.44973688267
2165,179929.62891804782
2166,152237.2849647018
2167,201686.72478560943
2168,190344.8639148402
2169,188018.4703550506
2170,210040.3881138746
2171,150665.0458922395
2172,143374.8302956415
2173,167019.34302703664
2174,225214.84423259535
2175,279414.5958177129
2176,271843.2881479844
2177,234546.56860277295
2178,214029.99451897512
2179,141426.46062484817
2180,224763.78670680095
2181,186259.2725547466
2182,215503.14235966705
2183,184068.1170937509
2184,131171.74600799143
2185,132317.1571880747
2186,156907.6223733643
2187,160184.5123216451
2188,165678.83163066467
2189,304038.700535009
2190,94362.16459536506
2191,95254.54639400299
2192,99608.39050855342
2193,120434.80170240058
2194,116698.65344492604
2195,110940.83620590084
2196,111388.65552524572
2197,119877.40980519672
2198,158473.775162767
2199,180758.01468835905
2200,140209.4436153642
2201,145928.58797025267
2202,187368.39138327522
2203,141407.04864672408
2204,164019.0153218003
2205,121354.54401741095
2206,136685.5848058053
2207,198514.89496228035
2208,241079.43670249142
2209,198447.97099430312
2210,131704.13974743648
2211,133187.0445775771
2212,135908.46541262374
2213,114757.30845013678
2214,140024.63679840908
2215,116007.76693382965
2216,153997.1948103618
2217,83137.88219687602
2218,102864.01751762349
2219,103814.10121485154
2220,99015.11992319596
2221,224953.16717410914
2222,209739.78147700147
2223,258103.8395883335
2224,214192.69180313085
2225,143666.02583171666
2226,177839.19855578334
2227,188522.27111157938
2228,236164.93027996158
2229,232644.30116738827
2230,149018.6002985058
2231,198900.08722092476
2232,179362.88181300566
2233,178068.10663223718
2234,220430.65100212963
2235,195725.65804317046
2236,246942.76820463693
2237,286827.7536469352
2238,208623.96886068728
2239,129896.86871908997
2240,155722.79758035386
2241,148164.64307611965
2242,132505.91874989745
2243,135623.81815830362
2244,111904.83206518817
2245,105253.75338547824
2246,144388.84354962417
2247,125981.60583622089
2248,126212.1407514605
2249,125889.20594026278
2250,138306.09964435286
2251,132321.3587740214
2252,185393.37618203962
2253,156692.8136636244
2254,172682.82511796273
2255,190389.46147638216
2256,176410.7663671081
2257,206819.3561143878
2258,165288.42963552568
2259,172390.36798617494
2260,165292.85793537367
2261,173302.0502736332
2262,192085.24029462622
2263,300865.8014060587
2264,417765.2009827526
2265,185792.38517138004
2266,243223.39862679085
2267,306471.91835859505
2268,333488.6695279652
2269,162421.44335360164
2270,192604.14300375312
2271,218652.0884547244
2272,205357.98867721978
2273,164642.79063814698
2274,176549.7685092517
2275,170150.4622750664
2276,182955.66568491302
2277,191776.56516568796
2278,157178.93267971883
2279,122761.1104701914
2280,121558.00803759905
2281,161688.00910034595
2282,182253.735029726
2283,122280.26114319974
2284,121206.73985847802
2285,143863.52217508896
2286,127766.5137519322
2287,288404.6026417951
2288,241908.5858062543
2289,309426.9283758771
2290,372561.73053263215
2291,284941.94097840786
2292,359153.0370736655
2293,396267.3696430051
2294,342030.7417694843
2295,397951.3855489468
2296,262801.08336499264
2297,268092.35655994137
2298,272501.1944828572
2299,333833.0559026357
2300,297146.10110203567
2301,246616.18716830038
2302,226729.33147449966
2303,224982.78176750033
2304,234557.2980777477
2305,171102.93045253065
2306,172375.87972394508
2307,178189.2189564869
2308,205595.4533803559
2309,241963.80163886637
2310,192995.9953036987
2311,185420.30564827056
2312,175595.79625108786
2313,173687.31687062135
2314,180103.28712902498
2315,170472.66200956985
2316,190186.60724598292
2317,179664.7027742838
2318,166064.0680722464
2319,174382.40084744288
2320,177888.34229492815
2321,221170.63462687482
2322,169032.17005609014
2323,178954.79445833724
2324,178186.5301867822
2325,200088.10747123987
2326,175465.717926581
2327,201922.60255861335
2328,212870.3798429457
2329,185851.58079944656
2330,180510.22200906015
2331,325976.48822055786
2332,361658.16193691525
2333,305566.58957157517
2334,244013.74888607065
2335,247365.57929702254
2336,295712.2150385983
2337,189851.79806010233
2338,248715.2761223201
2339,214900.17322532256
2340,338741.2627802026
2341,198182.6984827779
2342,216399.40556546458
2343,207170.56224056866
2344,216606.21953143438
2345,230844.1563745657
2346,194406.56076304693
2347,180882.74797522373
2348,214191.0351045675
2349,161180.8724140984
2350,253507.7420273123
2351,218711.64583132457
2352,238670.19893467313
2353,238649.13705147174
2354,137196.34494747376
2355,149051.44684381137
2356,155025.96186619104
2357,186661.7145767696
2358,184916.6448096986
2359,146767.3436184996
2360,120024.17617906805
2361,144632.4893149608
2362,264721.4731937567
2363,139751.422177223
2364,175166.7332264336
2365,201663.60398348627
2366,172519.79998893116
2367,197474.08420050796
2368,183621.12127113822
2369,199563.23437497264
2370,157786.01554129086
2371,152770.59425411143
2372,177964.90874047883
2373,251811.02011937278
2374,283355.8222395125
2375,214136.26710713538
2376,272688.1161734562
2377,325711.8125013621
2378,149096.76293144032
2379,216148.86554254027
2380,152604.71229033815
2381,165431.13462404395
2382,203648.92044331334
2383,201623.41369050002
2384,232525.43877517295
2385,163327.64841555076
2386,138144.9567475819
2387,134533.64750229154
2388,119439.3881653794
2389,128458.41822405202
2390,142228.92523911136
2391,141536.79185958908
2392,120956.75709545803
2393,168138.68543647713
2394,141587.94606103783
2395,205740.30474092302
2396,149065.394914169
2397,216128.7635643801
2398,135614.8014460535
2399,78019.68694815552
2400,78935.88397017593
2401,122255.49636029059
2402,132263.44467491118
2403,159121.95268952256
2404,146376.05205197883
2405,159288.01387427916
2406,143837.97775361795
2407,125679.64380988982
2408,142752.02041280555
2409,128287.50800964017
2410,190078.74455609245
2411,120220.69758883324
2412,151993.99924078485
2413,130771.4382766149
2414,146883.81588904906
2415,145469.87036435568
2416,136799.71615284783
2417,133154.27158042803
2418,132941.13119565506
2419,124454.10527039455
2420,127591.97898697383
2421,143031.34415282367
2422,120988.84716608927
2423,123411.51344733022
2424,166965.12112267074
2425,235214.894928643
2426,141653.2966633704
2427,133447.79145835468
2428,181312.20939912897
2429,121790.24034650529
2430,138308.82885276582
2431,119182.61374129647
2432,135988.8890576709
2433,136425.53674924045
2434,133775.66297623923
2435,150204.94842634106
2436,109007.83841996815
2437,112488.68173370432
2438,123024.14263073192
2439,123973.8491146381
2440,136673.44869248333
2441,114151.49770047226
2442,110877.62958390481
2443,134693.35606706684
2444,138313.30475302058
2445,100473.39600177226
2446,139623.78020510534
2447,203035.2473795047
2448,148310.6207863728
2449,120932.13619719111
2450,164155.2875609216
2451,130705.55854092621
2452,213369.1326579711
2453,103230.99759523354
2454,128282.80720077813
2455,128917.96942242459
2456,138756.55808322327
2457,129719.99347832415
2458,132910.7870602464
2459,112319.88635270474
2460,144690.91743780536
2461,129219.00337999384
2462,137461.81440120854
2463,126749.32739642108
2464,184244.34575456634
2465,143103.83235479522
2466,125203.64853152641
2467,157706.58523811537
2468,102282.10614645977
2469,103445.11719413883
2470,202864.37573444555
2471,219313.0503858107
2472,179999.16490381482
2473,125445.96441082147
2474,102804.15684146354
2475,238369.99021413896
2476,124265.14333677187
2477,128164.71349944049
2478,164187.24907771253
2479,119720.84439545512
2480,152290.33804470501
2481,124064.27376188725
2482,135176.85934504666
2483,117300.74611958921
2484,127821.57112755696
2485,126939.51556653663
2486,150512.4478830975
2487,192104.76156941842
2488,165266.30618290865
2489,160227.90378370197
2490,148863.43085684185
2491,109937.26638462729
2492,176720.2796471162
2493,154231.30345169315
2494,164563.9500469301
2495,115323.65519696628
2496,234566.50393879568
2497,157755.02004832774
2498,112057.41159398695
2499,106112.73343741543
2500,124573.8005687958
2501,138663.76256522897
2502,156222.80336105038
2503,111074.60030863022
2504,193843.02401338785
2505,210829.5179578143
2506,236418.16830196127
2507,271819.9445868387
2508,238189.16713021795
2509,209187.89222823278
2510,212256.9610198519
2511,173307.74064928308
2512,196474.34616091277
2513,208239.01920798287
2514,233750.14569300928
2515,147812.75519926634
2516,168217.28644911078
2517,142006.4908027207
2518,146711.9604737334
2519,210200.3943336876
2520,206918.05226700017
2521,187316.3236175887
2522,212087.0144051131
2523,130758.06851910082
2524,136870.40596960808
2525,148274.60950537596
2526,137863.93308943635
2527,124099.23939969303
2528,130274.3722771161
2529,132106.3850633191
2530,128434.33943329658
2531,229204.416261865
2532,216649.29980439108
2533,190684.09934843663
2534,217498.86588604044
2535,288860.4272644283
2536,233357.9053242213
2537,218008.50588023697
2538,177274.17999098782
2539,180252.51530881037
2540,170334.6051861585
2541,182397.8694132409
2542,155549.51681997048
2543,132261.5355005124
2544,124533.74625119254
2545,145192.82821040734
2546,146513.783498646
2547,151764.75109702875
2548,167046.31296316738
2549,155076.14326096838
2550,1191915.182971796
2551,143308.51744259958
2552,129344.36629671854
2553,90303.82773316016
2554,117036.37825607475
2555,133701.8972546129
2556,106520.78039165182
2557,115764.04485497132
2558,170057.51724510654
2559,127290.9443588256
2560,141307.35381630095
2561,143258.02252601238
2562,136440.54305784515
2563,148849.41955847072
2564,179472.6011182865
2565,128601.64235150187
2566,138870.44989228618
2567,130196.18789052035
2568,188632.93347299026
2569,192782.98228655348
2570,131243.17179915129
2571,169284.78295177475
2572,164006.2359965637
2573,213639.22592465475
2574,261710.32816535927
2575,142484.4099396253
2576,133105.06331791249
2577,156753.11128585515
2578,102305.61739679064
2579,81220.64621559561
2580,135924.33157687588
2581,131248.08352848238
2582,131736.796659435
2583,231935.60619536007
2584,173678.07042046776
2585,177698.52213269722
2586,211214.09775837496
2587,202131.83571780488
2588,146443.56178943778
2589,156417.45204470248
2590,197948.97740500825
2591,220607.61322261364
2592,200533.0344828192
2593,218608.2862271499
2594,180416.01238362584
2595,187886.91501584766
2596,275539.7199044207
2597,175657.03518299956
2598,256495.8005082988
2599,297533.42125889333
2600,163010.34091095583
2601,144560.42615150567
2602,97055.08169437133
2603,100087.30348212204
2604,96874.27456864211
2605,96133.5508192072
2606,144243.83371572077
2607,196170.09772666948
2608,209704.47040511863
2609,162426.9332184121
2610,115872.52628935351
2611,144030.86532111332
2612,157588.85299851955
2613,134052.70624707444
2614,129489.07613790178
2615,152735.62661004293
2616,149838.3526541502
2617,187551.08125164692
2618,200188.97247040016
2619,208685.48605591414
2620,177810.40935754072
2621,177888.92329645486
2622,181919.3796455893
2623,238076.06589188543
2624,266161.1781922342
2625,287661.24228118075
2626,167149.3118366827
2627,165475.4223476414
2628,360619.9303316211
2629,428550.7483372524
2630,301591.8634722058
2631,394350.63319245784
2632,336710.9615785333
2633,256293.5326146013
2634,329435.54679742776
2635,164279.1615875735
2636,194645.46588094934
2637,172470.37982718908
2638,240895.36050185945
2639,188811.5119517144
2640,155208.62947333994
2641,111188.20094945907
2642,183129.95517106957
2643,124866.13261539281
2644,133860.70134085033
2645,120937.78092264713
2646,111251.02727991765
2647,117696.14581089196
2648,144792.84230706943
2649,147203.51356391478
2650,141222.62326259734
2651,143124.27997808025
2652,357062.5001258836
2653,240418.49346637202
2654,223186.03764605382
2655,314754.49863504566
2656,280946.3006447892
2657,284721.9495559935
2658,255017.80786510592
2659,268576.5870422068
2660,295155.31960588455
2661,293282.2864678867
2662,292147.24666557164
2663,265269.7306730906
2664,231897.0239043586
2665,269794.5363846506
2666,241584.18790770683
2667,169041.52627413705
2668,179107.50073467632
2669,170068.92502546826
2670,266816.845406897
2671,178204.50725324661
2672,176446.36107818104
2673,187159.5129996684
2674,190499.47711867857
2675,155744.15508285278
2676,188776.31553510381
2677,193714.8246882876
2678,242808.67929613168
2679,252326.45191921582
2680,264615.6253226611
2681,353433.28022184427
2682,298539.7381695121
2683,438361.6576260842
2684,283625.33568460913
2685,307713.2085497808
2686,237667.02658645695
2687,267188.1456720424
2688,207776.0459576559
2689,190017.04896077118
2690,371057.7027834775
2691,176822.67725620058
2692,139071.02958129445
2693,188486.76194682388
2694,143924.3540677977
2695,187200.95848420393
2696,180354.18823881503
2697,182149.20177978606
2698,185792.09242518514
2699,171661.31831112795
2700,154718.3886057766
2701,155053.06702591764
2702,125223.52876493163
2703,153445.96383914864
2704,149975.7063359311
2705,123089.75314405833
2706,120906.06377218945
2707,129866.5658042952
2708,132188.4141064542
2709,115252.80241690665
2710,128578.56260113338
2711,289272.26774549077
2712,338402.05709850305
2713,162623.37865819567
2714,150001.0627462131
2715,154364.30737741667
2716,149433.3423957341
2717,178474.69445154
2718,208597.07902290762
2719,153913.82161924927
2720,179635.99614308373
2721,137023.4348653315
2722,161210.83488122947
2723,161456.32104210174
2724,126007.27779072594
2725,130281.1294434391
2726,142490.88319442832
2727,184203.7642148575
2728,167501.35358405602
2729,147911.860003445
2730,143607.4183309617
2731,132785.57392675133
2732,126876.61072727226
2733,164497.10626950517
2734,152196.6169092431
